OG_id,num_of_seq_aa_unique,mean_seq_len_orig,median_seq_len_orig,max_ld,mean_ld,median_ld,var_ld,dim_ur,dim_CI_ur,dim_R^2_ur,dim_range_end_ur,dim_range_start_ur,n_seq_from_dim_log10,n_seq_from_dim_log20,log10_nseq_ci,log20_nseq_ci
COG0731,338,313.86686390532543,313.0,0.96154,0.7839393138201676,0.82609,0.0105083024943055,6.792,0.356,0.994,0.95,0.45,16.83405141965938,12.939018681939086,0.8823501627501088,0.6781935587117659
COG0732,1384,416.8202166064982,413.0,0.98507,0.8454677773667869,0.84351,0.0020070599955259,15.858,1.872,0.969,1.0,0.5,41.380137079457405,31.805674901706656,4.884828894737311,3.7545859134818302
COG0733,788,467.1571609632446,459.0,0.97961,0.703076394907088,0.71233,0.0057227604194802,8.154,0.64,0.986,0.85,0.35,21.631468510709997,16.62641797868032,1.6978341730260484,1.304992335829704
COG0736,911,139.5482456140351,127.0,0.98373,0.693098374446629,0.69065,0.0093067389143023,6.526,0.777,0.968,0.85,0.35,13.682931310190616,10.51699911285099,1.6291200778452513,1.2521771852107293
COG0738,1239,421.7199354317999,413.0,0.98978,0.7915037704334493,0.80744,0.0044202418871188,8.819,0.896,0.977,0.95,0.45,23.030719071455973,17.7019124449181,2.33989389817718,1.7984934290335206
COG0742,1153,194.25411968777104,188.0,0.93824,0.7022963248048566,0.70755,0.0055177359765812,8.422,0.759,0.982,0.9,0.4,18.91978544530064,14.542159295600959,1.7050720913064812,1.3105555575114138
COG0750,1417,428.2242595204513,439.0,0.97171,0.778124769535782,0.78049,0.0070893002400839,8.24,0.606,0.988,0.95,0.45,21.67120982520001,16.656964018835012,1.5937807225814569,1.2250145868220894
COG0752,762,332.44444444444446,303.0,0.95113,0.4465325926654044,0.4254,0.0212080747362333,3.761,0.452,0.968,0.65,0.15,9.25086591507674,7.110417089465764,1.1117764939150987,0.8545356353200012
COG0770,1322,496.9243570347958,463.0,0.9869,0.7352033050764962,0.71828,0.0085681282184017,8.515,0.779,0.981,0.85,0.35,22.648658002024415,17.408251983049524,2.072026375053085,1.5926046147734092
COG0783,1031,165.9545893719807,162.0,0.95565,0.7290273204448505,0.75281,0.0093032313537931,5.954,0.807,0.959,0.95,0.45,13.038151833662827,10.021407559484285,1.7671798000950456,1.3582928956170335
COG0800,1062,214.9445488721805,213.0,0.96271,0.6874080737178974,0.70968,0.0079675828993118,6.893,0.372,0.993,0.85,0.35,15.935754970855326,12.24856846034707,0.8600175321569972,0.6610282122804454
COG0802,1149,177.08239375542064,157.0,0.96531,0.7216789134620926,0.71856,0.007664828365137,8.421,0.564,0.99,0.85,0.35,18.362550139772264,14.11385609937527,1.2298394821080105,0.9452814202645354
COG0804,446,571.5896860986547,570.0,0.88285,0.3690714213735073,0.37282,0.0088818133149333,4.608,0.361,0.986,0.55,0.05,12.449718268523991,9.569124701210498,0.9753360015054603,0.7496645002467427
COG0807,1448,357.5524137931034,378.5,0.97737,0.6981590888177863,0.70815,0.0193869730782837,5.679,0.306,0.993,0.75,0.25,14.584381240252892,11.209873168842465,0.7858462157980955,0.6040185225683736
COG0812,1186,330.0766638584667,325.0,0.97826,0.7145137610946274,0.73803,0.0075508106405789,7.586,0.353,0.995,0.85,0.35,18.98273346625183,14.590542515942518,0.8833251929326252,0.6789429881528748
COG0815,928,524.2209051724138,519.0,0.97147,0.7514989978332032,0.76199,0.0043475571843167,9.187,1.065,0.97,0.95,0.45,24.828756356286114,19.08392307558962,2.8782655403771322,2.2122976026453625
COG0821,991,403.4400805639476,380.0,0.94745,0.6021563647779511,0.63659,0.0190857554395277,3.678,0.333,0.981,0.85,0.35,9.402218140200864,7.226749707182914,0.8512611856136182,0.6542978935540811
COG0825,955,351.27945776850885,319.0,0.98225,0.5751767277816192,0.53538,0.0241759578494585,4.499,0.376,0.984,0.7,0.2,11.22956122971407,8.63128541781472,0.9385007829234254,0.7213521487215682
COG0843,1514,604.0884488448845,581.0,0.9694,0.6741694804778667,0.68161,0.0156247897719447,4.643,0.52,0.972,0.9,0.4,12.771403283128942,9.816378811935884,1.430353156844077,1.0994005992260736
COG0849,963,446.98968008255935,420.0,0.95616,0.7054214088207545,0.71801,0.0160575695557389,4.914,0.363,0.988,0.9,0.4,12.794974241185777,9.834495963835066,0.9451720898556039,0.7264798605763388
COG0858,1174,132.0050847457627,131.0,0.94767,0.7287454841834519,0.74194,0.0066406119739173,7.447,0.742,0.978,0.95,0.45,15.593485004925489,11.985492307552331,1.5536948937363653,1.194203745428203
COG0861,1424,285.2535014005602,268.0,0.98588,0.7664894061841181,0.81308,0.0122461014557164,6.085,0.311,0.994,0.85,0.35,14.737619604934654,11.327655514516637,0.7532292024872108,0.5789483755159696
COG0863,1285,360.304280155642,351.0,0.98469,0.8363148713650189,0.85,0.0066806328640672,7.864,1.563,0.916,1.0,0.5,19.963602647933094,15.344459939022897,3.9678421844760203,3.049769949732043
COG1003,968,772.0485537190083,949.0,0.96421,0.6321034616945994,0.6501,0.0309660374864041,5.062,0.753,0.951,0.7,0.2,14.990798365041867,11.52225422550024,2.2299626963406807,1.7139979122484552
COG1005,988,361.1856710393542,349.0,0.97078,0.6436844683312208,0.65487,0.0099025788902998,5.437,0.539,0.978,0.85,0.35,13.75531774700834,10.572636905260826,1.363641027338145,1.0481242030413067
COG1009,1800,695.03,658.0,0.95597,0.7400168334815633,0.77473,0.0089647956730718,6.831,0.637,0.98,0.95,0.45,19.117715843753203,14.69429291212957,1.7827528901289402,1.3702627119055095
COG1010,536,372.1268656716418,275.0,0.98313,0.7306181124982564,0.762435,0.0148705966079291,5.352,0.215,0.996,0.9,0.4,13.015762374857967,10.004198533651307,0.5228678831454527,0.4018876466246321
COG1013,1525,551.0851900393185,315.5,0.98898,0.8008447949657933,0.81491,0.0215886056053968,4.922,0.29,0.992,0.75,0.25,12.276387786894984,9.435899116706931,0.7233141930515127,0.5559550475101606
COG1022,1365,628.025641025641,606.0,0.99173,0.748672561202239,0.74962,0.0067966066228806,7.696,0.921,0.968,0.9,0.4,21.386153313814404,16.437863373703365,2.5593356551485273,1.9671611443841994
COG1033,911,816.331503841932,806.0,0.98206,0.8156277096778084,0.8227,0.0034396520611046,9.126,1.693,0.926,1.0,0.5,26.451465182847155,20.331172433382395,4.907114897497286,3.771715420744729
COG1042,1056,726.6650898770104,711.0,0.99143,0.7810015774091629,0.79217,0.0088258387481383,7.762,0.621,0.985,0.95,0.45,22.10719792128059,16.992073968285546,1.7686897589687256,1.3594534829045766
COG1043,873,260.4822857142857,262.0,0.9396,0.6287301669871894,0.6194,0.0128591061666508,5.945,0.575,0.979,0.8,0.3,14.215947360083492,10.926686861534177,1.3749654721695552,1.0568284180625989
COG1055,1171,440.1473594548552,430.0,0.97766,0.7808314316786732,0.80357,0.0087037230281856,6.529,1.134,0.935,1.0,0.5,17.129851998337685,13.166377451271181,2.9752262469160566,2.286823714158603
COG1061,1608,726.5273631840796,619.0,0.98808,0.8523065512976498,0.86842,0.0064455260925233,7.619,1.951,0.868,1.0,0.5,21.23021213113885,16.3180035832333,5.4364278603296885,4.178556896034672
COG1086,1586,506.9836065573771,486.0,0.99401,0.7982715623853829,0.84226,0.010744891579176,6.861,0.58,0.984,0.95,0.45,18.41510940341301,14.154254294509828,1.556735673222496,1.19654095479022
COG1104,1843,392.3596966413868,389.0,0.98326,0.644103903033045,0.65037,0.0083141112407917,5.94,0.811,0.959,0.85,0.35,15.3407507614816,11.791235261760772,2.094503176357168,1.6098807739542065
COG1108,1817,293.6025288620121,285.0,0.9687,0.7476629705316163,0.75749,0.0056183077676462,7.497,1.09,0.953,0.95,0.45,18.30043309561077,14.06611158589863,2.660727234122415,2.0450929209856623
COG1127,1131,268.51894273127755,264.0,0.89888,0.6450519805325385,0.66,0.0072040189905469,5.975,0.538,0.982,0.85,0.35,14.192451225238106,10.908627220385478,1.2779144366825275,0.982232877751864
COG1154,1080,624.5138888888889,632.0,0.98344,0.5704336948306046,0.57298,0.0100810733429172,5.229,0.309,0.992,0.7,0.2,14.607028207318441,11.2272801211349,0.8631806685908201,0.6634594678582298
COG1178,1265,560.600790513834,554.0,0.98222,0.7690892226697356,0.78275,0.0052646514939362,8.05,0.883,0.973,0.95,0.45,22.022534228761643,16.926999609661138,2.4156394688194447,1.8567131248858117
COG1182,630,205.00316957210777,205.0,0.95775,0.6952470819390819,0.70833,0.0074534283789414,7.424,0.752,0.977,0.9,0.4,17.023276705181498,13.08446135901245,1.724340528326574,1.325365698003416
COG1185,1155,721.8554112554112,713.0,0.98058,0.5382565203058061,0.55913,0.0080688900340488,4.846,0.279,0.992,0.7,0.2,13.784798630325426,10.595296554473633,0.7936357445028466,0.6100057240400627
COG1186,1606,273.1106965174129,342.0,0.98621,0.7418344963396608,0.82535,0.030677232658516,5.303,0.377,0.988,0.7,0.2,13.405960178632485,10.304113066809615,0.9530543064952758,0.7325383040141854
COG1191,1284,252.30900621118013,251.0,0.97391,0.7746902910696555,0.79003,0.0078774038463479,7.711,0.358,0.995,0.9,0.4,18.41535272702716,14.154441318340917,0.8549729316918327,0.6571508224570156
COG1194,1034,342.2311411992264,352.0,0.96267,0.6899954198864924,0.6943,0.0076000942261965,7.309,0.446,0.991,0.85,0.35,18.491916921448524,14.21329022626505,1.1283889652436778,0.867304342716406
COG1197,1135,1140.67577092511,1157.0,0.98526,0.6548450814628349,0.66932,0.0071582139407422,6.252,0.614,0.978,0.8,0.3,19.111640083603877,14.68962295050718,1.8769269052035797,1.4426469116460987
COG1198,1150,738.6365217391304,735.0,0.99037,0.7115153414462482,0.70292,0.0083197596036705,7.617,0.688,0.981,0.85,0.35,21.800500039186293,16.756339294130107,1.9691143530208965,1.513504192511686
COG1199,1189,717.8309503784693,697.0,0.98747,0.7893889663101439,0.81408,0.0080424340818016,7.243,0.592,0.985,0.95,0.45,20.5538716943686,15.79815358821064,1.6799519595562902,1.2912476769599197
COG1200,1109,707.6603603603604,698.0,0.98642,0.6397202179574404,0.64521,0.00768750362735,6.51,0.566,0.983,0.8,0.3,18.474841569409655,14.200165738670007,1.6062611871406858,1.2346073437922003
COG1209,1352,295.7461254612546,293.0,0.97977,0.625355652803753,0.71978,0.0357869388802481,5.656,0.59,0.975,0.6,0.1,13.902401382275402,10.685688591814753,1.4502151371185443,1.1146669499948203
COG1211,1086,274.4480220791168,238.0,0.96798,0.7320274835314987,0.73554,0.0081318764414824,7.962,0.582,0.988,0.9,0.4,18.80977388299844,14.457602012011154,1.3749420246050101,1.0568103957536412
COG1217,1089,609.256175663312,607.0,0.97312,0.4870190799201912,0.50081,0.0064102208590443,4.522,0.492,0.973,0.7,0.2,12.532067714896696,9.632420279826793,1.3635067040533335,1.0480209592381207
COG1219,1264,416.705047318612,423.0,0.98346,0.4735688580659873,0.44496,0.0225116278697618,4.174,0.281,0.99,0.6,0.1,10.932111162035486,8.402658815299857,0.735966276121699,0.5656797142068183
COG1230,1250,292.16134185303514,305.0,0.96711,0.7609823345652522,0.76791,0.0089184008756038,7.635,0.534,0.989,0.9,0.4,18.856737571057913,14.493699325844036,1.3188602309030684,1.0137047072692489
COG1231,593,473.9460370994941,468.0,0.98016,0.7995605828129984,0.8095950000000001,0.0040740476383937,9.177,1.268,0.958,1.0,0.5,24.424978534396928,18.773570644642692,3.374836306158364,2.59397271193276
COG1233,1700,501.23764705882354,504.0,0.98532,0.7957339978257107,0.80328,0.0045953238100263,8.815,1.385,0.946,1.0,0.5,23.765309062201183,18.26653431619964,3.7339708509527667,2.87001134746869
COG1235,1278,274.8536776212833,266.0,0.97933,0.78604565838606,0.81449,0.0072360488487963,7.304,0.549,0.987,0.95,0.45,17.645081317488334,13.562393931189233,1.3262800716458236,1.0194077585190155
COG1243,220,458.7772727272727,510.0,0.94963,0.7270387824823579,0.78174,0.0197600520094059,5.226,0.622,0.968,0.9,0.4,14.03246117092641,10.785655378963755,1.6701475025480725,1.283711757695265
COG1246,1903,228.70745798319328,166.0,0.97667,0.845311509266734,0.85474,0.0061050585971461,8.053,1.52,0.924,1.0,0.5,17.795969851848596,13.678370146082923,3.3589810225766628,2.5817859955353337
COG1254,793,109.188679245283,93.0,0.98293,0.6930556712777206,0.67677,0.0109329505639006,8.066,1.039,0.963,0.85,0.35,15.817470676952848,12.15765257501261,2.0374847549409876,1.566055173002492
COG1279,420,205.0688836104513,205.0,0.95122,0.647934697465621,0.64651,0.011326132299726,6.294,0.496,0.986,0.8,0.3,14.413479245684286,11.078514172402581,1.1358572777024796,0.8730446503831715
COG1290,896,418.4008908685969,426.0,0.96799,0.7661904104399443,0.81922,0.022123020799522,4.059,0.637,0.946,1.0,0.5,10.615423427221389,8.159245722696657,1.665933659310181,1.2804729059762923
COG1301,1481,432.1524966261808,431.0,0.97847,0.7212760749949816,0.73756,0.0089337943977794,6.308,0.527,0.984,0.9,0.4,16.558656342779077,12.727344025860342,1.3833880616113783,1.0633022038091946
COG1310,491,170.42712550607288,149.5,0.96904,0.7963896278315805,0.81522,0.0095681921204442,7.244,0.888,0.966,1.0,0.5,15.65416010495522,12.032128511353893,1.9189528124241078,1.474948939547523
COG1316,1272,419.43317610062894,409.0,0.9775,0.8109436052184925,0.81696,0.0024912481447145,11.723,1.298,0.972,0.95,0.45,30.501371188384113,23.444018423893237,3.3771884161496697,2.5957805949171218
COG1360,1490,332.2459785522788,293.0,0.98805,0.8069112060163796,0.81447,0.0048440863387572,9.079,1.166,0.963,1.0,0.5,22.349288962546993,17.178150417001742,2.8702798689646207,2.2061596416151588
COG1388,1637,436.0897984117288,436.0,0.99728,0.8706742191049579,0.87846,0.0032781913525342,10.917,1.178,0.974,1.0,0.5,28.802360388279833,22.138121706856218,3.107921639405848,2.3888162838395735
COG1393,1543,124.40941328175371,118.0,0.97403,0.7515905101067283,0.78689,0.0120118781918789,5.542,0.374,0.99,0.95,0.45,11.419037955635638,8.776921357457194,0.7706099233864541,0.5923075762701174
COG1418,1159,351.4134366925065,243.0,0.98013,0.8043830843544773,0.87856,0.0228195283027491,4.929,0.245,0.994,0.7,0.2,11.715690592939351,9.004935037612444,0.5823380392108218,0.44759770424326406
COG1451,1011,221.44762845849803,232.0,0.97508,0.7924023344987318,0.8042,0.0063451147897997,7.576,1.155,0.949,1.0,0.5,17.837905897349188,13.710603104308602,2.7194801097463457,2.0902516612297304
COG1474,593,417.8566610455312,401.0,0.99005,0.7845136203340778,0.79373,0.0096782687773807,7.169,0.607,0.984,0.95,0.45,18.630807958723352,14.320044903511322,1.577472510942262,1.2124797400518028
COG1477,1100,332.3629764065336,336.0,0.97465,0.76244875369344,0.76829,0.0037207599806052,9.804,1.089,0.972,0.95,0.45,24.658902804117602,18.953369934820696,2.739039693358228,2.1052855833353465
COG1479,537,583.7137546468401,597.5,0.97963,0.8388046243642125,0.84103,0.0028758126944175,11.03,1.683,0.949,1.0,0.5,30.524421845876404,23.461735661442802,4.657534176483227,3.5798822409980273
COG1487,1362,133.99633162142334,134.0,0.96711,0.7697434287650204,0.77711,0.0040997421383305,9.916,0.95,0.979,0.95,0.45,20.948349946721628,16.10135816740384,2.0069516387036654,1.5425867546423606
COG1490,853,147.9836448598131,148.0,0.84472,0.5414923471151251,0.54795,0.0045500865470773,6.702,0.593,0.982,0.8,0.3,14.053923047166116,10.80215144462806,1.2435058739136833,0.9557857067538704
COG1510,414,180.27777777777777,174.0,0.96022,0.786245477184733,0.80628,0.0074216303804073,6.918,0.865,0.965,1.0,0.5,15.378160530520185,11.81998922528449,1.922825796313958,1.4779257993453432
COG1524,969,445.312693498452,427.0,0.98592,0.8322110735272793,0.84713,0.0049103766492296,8.109,1.283,0.945,1.0,0.5,21.280201794426105,16.35642672755269,3.3669378347821795,2.58790177475029
COG1539,1049,149.85199240986717,122.0,0.97914,0.7695833243765419,0.776,0.0105400710375147,6.835,0.556,0.985,0.95,0.45,14.197693601481824,10.912656624981214,1.1549257706545568,0.8877011095083476
COG1541,1414,436.591519434629,434.0,0.97887,0.7572461716371817,0.79604,0.0135036843557445,5.686,0.245,0.996,0.65,0.15,14.944029057967446,11.486306317127418,0.6439126132961703,0.49492526340067144
COG1544,1314,154.4607250755287,173.0,0.97143,0.7973140070782628,0.82258,0.0108431419976061,6.345,0.425,0.99,0.95,0.45,14.120528563930552,10.853345895936961,0.9458194861576809,0.7269774634788351
COG1569,379,141.48947368421054,140.0,0.95676,0.7677480419092292,0.77301,0.0042826368035314,10.113,1.022,0.977,0.95,0.45,21.50965366636977,16.53278843535987,2.1737235288272427,1.670771262823869
COG1573,1545,242.91650485436887,221.0,0.96429,0.7806123509147009,0.80075,0.0074447064856834,7.658,0.245,0.998,0.9,0.4,17.832418315212507,13.706385229121274,0.5705069844903452,0.43850409782380667
COG1574,1123,545.4514692787177,548.0,0.98874,0.7700519745778986,0.77294,0.0057747193090876,8.297,1.58,0.923,1.0,0.5,22.682858511667156,17.434539239881975,4.319503006922274,3.3200641194423914
COG1597,1436,327.5991649269311,310.0,0.97364,0.7887043725893649,0.78933,0.0030828245156245,10.708,1.765,0.941,1.0,0.5,26.553271167073444,20.409422730889435,4.376776579182351,3.3640858348916556
COG1654,535,322.2313432835821,325.0,0.98542,0.7185533183520598,0.71471,0.0107112971453391,6.968,1.001,0.954,0.9,0.4,17.45835698240685,13.418873539112349,2.5080102381442675,1.9277113106560646
COG1671,470,152.08686440677965,151.0,0.92778,0.6135983780792088,0.64151,0.0147036970304737,4.689,0.225,0.995,0.65,0.15,10.064572540254586,7.735849729673701,0.48294493955156365,0.3712020023835749
COG1678,675,192.1477104874446,188.0,0.97039,0.6748388144631281,0.70136,0.0093280363978542,6.599,0.58,0.982,0.85,0.35,14.921026362939317,11.468625944572757,1.3114404137755422,1.0080016741706619
COG1682,1119,279.19642857142856,273.5,0.98067,0.7904693014782878,0.79928,0.003463412952508,9.591,1.526,0.945,1.0,0.5,23.291553795071536,17.902395696253475,3.7058608165237374,2.848405362577709
COG1686,1738,397.3582089552239,392.0,0.98854,0.7676879258380351,0.78236,0.0063111614064765,8.247,0.57,0.989,0.9,0.4,21.345547751153585,16.40665305357535,1.4753197790902803,1.1339629247651206
COG1729,1387,508.3049747656813,338.0,0.98808,0.8723063574565304,0.88298,0.0039593176516228,10.813,1.429,0.961,1.0,0.5,27.288863351573692,20.974814910125733,3.6063798880420608,2.7719421535715965
COG1734,1534,137.170019467878,131.0,0.97785,0.7806493404212071,0.8038,0.0132642207984394,5.953,0.583,0.978,1.0,0.5,12.54620666832947,9.643287787478341,1.2286978813432017,0.9444039610448298
COG1741,1585,276.7097791798107,286.0,0.97245,0.7441465117101616,0.77493,0.0095399604614498,6.485,0.192,0.998,0.9,0.4,15.850853039912769,12.183310986479816,0.4692927962472246,0.3607086676027948
COG1742,361,109.2797783933518,109.0,0.95513,0.5595981298861189,0.58559,0.016399142923197,3.819,0.067,0.999,0.55,0.05,7.704790430360116,5.92206978781298,0.1351717619361424,0.1038959611897014
COG1757,831,485.8808664259928,484.0,0.97744,0.7951612844446377,0.81325,0.0107142276131884,7.38,0.497,0.99,0.95,0.45,19.74102376441072,15.173380959857024,1.3294429283078764,1.0218387990581221
COG1760,1073,399.9450651769088,456.0,0.95833,0.7041968832677246,0.78197,0.0289664469987279,4.606,0.395,0.983,0.7,0.2,12.162050540898415,9.348017018386656,1.0429895709194255,0.8016645076558249
COG1764,1181,145.63260135135135,142.0,0.9472,0.7118702613412935,0.75641,0.0141319476658588,5.63,0.291,0.994,0.7,0.2,11.984750090079501,9.211740029070643,0.6194604398247131,0.47613079013491244
COG1765,1364,184.86915204678365,141.0,0.97548,0.8084260335145647,0.82,0.0105902371820428,6.483,0.813,0.965,1.0,0.5,13.863490197466009,10.655780607418485,1.7385496730741732,1.3362871562287875
COG1766,652,546.7469325153374,551.5,0.96062,0.7363888624390977,0.74329,0.004603333378059,8.547,0.834,0.978,0.9,0.4,23.282858265284148,17.89571212261077,2.271897015706912,1.746229543729657
COG1819,1017,402.110127826942,406.0,0.97785,0.809054351342144,0.81458,0.0031798045840509,10.876,1.421,0.962,1.0,0.5,28.264530024468225,21.724733571606404,3.6928923468894217,2.8384375142747977
